acid,SCN14.491577,SCN14code.491577
PI458285,4,2.799999952
PI458291,4,2.799999952
PI458306B,4,2.799999952
PI424361,4,3
PI458172B,4,3
PI437670,4,3.099999905
PI438428,4,3.200000048
PI458271,4,3.200000048
PI398853,4,3.299999952
PI458279,4,3.299999952
PI476898,4,3.299999952
PI486332,4,3.400000095
PI437696,4,3.400000095
PI458265,4,3.400000095
PI458297,4,3.400000095
PI458305,4,3.400000095
PI476919,4,3.400000095
PI476924,4,3.400000095
PI417409,4,3.5
PI434976,4,3.5
PI458223,4,3.5
PI438440-1,4,3.5
PI438293,4,3.5
PI437668,4,3.5
PI458253,4,3.5
PI458281B,4,3.5
PI398999,4,3.599999905
PI438284,4,3.599999905
PI424433,4,3.599999905
PI438431,4,3.599999905
PI458292,4,3.599999905
PI471936,4,3.599999905
PI458214,4,3.599999905
PI458284,4,3.599999905
PI398950,4,3.700000048
PI476878,4,3.700000048
PI399047,4,3.700000048
PI437726,4,3.700000048
PI417408,4,3.700000048
PI458096,4,3.700000048
PI458278B,4,3.700000048
PI458267,4,3.700000048
PI476921,4,3.700000048
PI417410,4,3.799999952
PI445843,4,3.799999952
PI398973,4,3.799999952
PI399041,4,3.799999952
PI424182B,4,3.799999952
PI424456,4,3.799999952
PI476892,4,3.799999952
PI471934,4,3.799999952
PI438302B,4,3.799999952
PI436566,4,3.799999952
PI441378,4,3.799999952
PI458107,4,3.799999952
PI458236B,4,3.799999952
PI398956,4,3.900000095
PI398827,4,3.900000095
PI458100,4,3.900000095
PI458102,4,3.900000095
PI458186,4,3.900000095
PI458260,4,3.900000095
PI424360,5,4
PI482602,5,4
PI424172C,5,4
PI424178C,5,4
PI424502,5,4
PI436567,5,4
PI458211,5,4
PI458220,5,4
PI424464,5,4
PI417427,5,4
PI424375,5,4
PI424156B,5,4
PI424182C,5,4
PI424337-2,5,4
PI476917,5,4
PI417223,5,4
PI434982,5,4
PI437717,5,4
PI458033,5,4
PI458076,5,4
PI458093,5,4
PI458196,5,4
PI458258,5,4
PI458263,5,4
PI464933,5,4
PI468131,5,4
PI476896,5,4
PI476910,5,4
PI417421,5,4
PI398998,5,4.099999905
PI437667,5,4.099999905
PI486328,5,4.099999905
PI408169C,5,4.099999905
PI424142,5,4.099999905
PI424594,5,4.099999905
PI424185,5,4.099999905
PI398983,5,4.099999905
PI438343,5,4.099999905
PI408269C,5,4.099999905
PI424183,5,4.099999905
PI458097,5,4.099999905
PI437730,5,4.199999809
PI424304,5,4.199999809
PI398952,5,4.199999809
PI398945,5,4.199999809
PI437708,5,4.199999809
PI398896,5,4.199999809
PI424172B,5,4.199999809
PI417469,5,4.199999809
PI424146,5,4.199999809
PI438426,5,4.199999809
PI427241,5,4.199999809
PI476933,5,4.199999809
PI442003A,5,4.199999809
PI495019,5,4.199999809
PI438344,5,4.199999809
PI434981,5,4.199999809
PI441381,5,4.199999809
PI458264,5,4.199999809
PI476913,5,4.199999809
PI416809,5,4.300000191
PI407969,5,4.300000191
PI417407,5,4.300000191
PI408266,5,4.300000191
PI445849,5,4.300000191
PI481683,5,4.300000191
PI424591,5,4.300000191
PI434974,5,4.300000191
PI438438,5,4.300000191
PI458210,5,4.300000191
PI458213,5,4.300000191
PI476923,5,4.300000191
PI424164B,5,4.300000191
PI424139,5,4.300000191
PI424534,5,4.300000191
PI424478,5,4.300000191
PI442009A,5,4.300000191
PI438440-2,5,4.300000191
PI424170,5,4.300000191
PI429330,5,4.300000191
PI417267,5,4.300000191
PI471935,5,4.300000191
PI471933,5,4.300000191
PI476943,5,4.300000191
PI424176,5,4.300000191
PI437813,5,4.300000191
PI442009B,5,4.300000191
PI458081,5,4.300000191
PI458174,5,4.300000191
PI458245,5,4.300000191
PI458268,5,4.300000191
PI458272,5,4.300000191
PI476901,5,4.300000191
PI476912,5,4.300000191
PI494752,5,4.300000191
PI417330,5,4.300000191
PI438294,5,4.300000191
PI476928,5,4.400000095
PI486329,5,4.400000095
PI434975,5,4.400000095
PI424161,5,4.400000095
PI424453,5,4.400000095
PI424501,5,4.400000095
PI243526,5,4.400000095
PI417406,5,4.400000095
PI417416,5,4.400000095
PI423978,5,4.400000095
PI423931,5,4.400000095
PI398978,5,4.400000095
PI436565,5,4.400000095
PI476895,5,4.400000095
PI486330,5,4.400000095
PI468967,5,4.400000095
PI441352,5,4.400000095
PI458168,5,4.400000095
PI407839-2,5,4.400000095
PI429328,5,4.400000095
PI438297,5,4.400000095
PI442017,5,4.400000095
PI458275,5,4.400000095
PI471932,5,4.400000095
PI476915,5,4.400000095
PI476929,5,4.400000095
PI408085,5,4.5
PI429327,5,4.5
PI398850,5,4.5
PI399049,5,4.5
PI424157A,5,4.5
PI424391,5,4.5
PI430600C,5,4.5
PI458155,5,4.5
PI458206,5,4.5
PI476885,5,4.5
PI416766,5,4.5
PI438280,5,4.5
PI458243,5,4.5
PI423965,5,4.5
PI423907,5,4.5
PI424145,5,4.5
PI438347,5,4.5
PI417357,5,4.5
PI458192,5,4.5
PI437126B,5,4.5
PI471938,5,4.5
PI458085B,5,4.5
PI424141B,5,4.5
PI430626,5,4.5
PI437562,5,4.5
PI437586C,5,4.5
PI441359,5,4.5
PI458193,5,4.5
PI458219,5,4.5
PI458239,5,4.5
PI458270,5,4.5
PI481691,5,4.5
PI417503,5,4.599999905
PI476882,5,4.599999905
PI458228,5,4.599999905
PI445842,5,4.599999905
PI408101,5,4.599999905
PI424473,5,4.599999905
PI471940,5,4.599999905
PI417422,5,4.599999905
PI417194,5,4.599999905
PI398966,5,4.599999905
PI438306,5,4.599999905
PI438432,5,4.599999905
PI476920,5,4.599999905
PI476931,5,4.599999905
PI458025,5,4.599999905
PI424156D,5,4.599999905
PI424187,5,4.599999905
PI437671,5,4.599999905
PI441355,5,4.599999905
PI441380,5,4.599999905
PI458032,5,4.599999905
PI458099,5,4.599999905
PI458150A,5,4.599999905
PI458153,5,4.599999905
PI458164,5,4.599999905
PI458215,5,4.599999905
PI458250,5,4.599999905
PI458293,5,4.599999905
PI476908,5,4.599999905
PI476932,5,4.599999905
PI430600B,5,4.599999905
PI437734,5,4.599999905
PI476927,5,4.699999809
PI423930B,5,4.699999809
PI458212,5,4.699999809
PI442003B,5,4.699999809
PI399053,5,4.699999809
PI408240,5,4.699999809
PI423859,5,4.699999809
PI424163,5,4.699999809
PI424447,5,4.699999809
PI458241,5,4.699999809
PI458251,5,4.699999809
PI468964,5,4.699999809
PI471925,5,4.699999809
PI481679,5,4.699999809
PI398967,5,4.699999809
PI424157B,5,4.699999809
PI458122,5,4.699999809
PI417011,5,4.699999809
PI416925,5,4.699999809
PI476888,5,4.699999809
PI458256,5,4.699999809
PI417477,5,4.699999809
PI437126C,5,4.699999809
PI471942,5,4.699999809
PI458044,5,4.699999809
PI407781C,5,4.699999809
PI407898B,5,4.699999809
PI407937-2,5,4.699999809
PI408067B,5,4.699999809
PI424136,5,4.699999809
PI427276,5,4.699999809
PI437719,5,4.699999809
PI458070D,5,4.699999809
PI458072B,5,4.699999809
PI458083,5,4.699999809
PI458161,5,4.699999809
PI458182,5,4.699999809
PI458225,5,4.699999809
PI458230B,5,4.699999809
PI458281A,5,4.699999809
PI483083,5,4.699999809
PI417310,5,4.699999809
PI458028,5,4.699999809
PI468130,5,4.699999809
PI416790,5,4.800000191
PI486335,5,4.800000191
PI429329,5,4.800000191
PI408184B,5,4.800000191
PI416895,5,4.800000191
PI416955,5,4.800000191
PI471926,5,4.800000191
PI423822,5,4.800000191
PI458261,5,4.800000191
PI417181,5,4.800000191
PI417444,5,4.800000191
PI441377,5,4.800000191
PI407771,5,4.800000191
PI445681,5,4.800000191
PI398925,5,4.800000191
PI399102,5,4.800000191
PI408043,5,4.800000191
PI408241,5,4.800000191
PI408296B,5,4.800000191
PI424437,5,4.800000191
PI445683,5,4.800000191
PI464932,5,4.800000191
PI476916,5,4.800000191
PI416885,5,4.800000191
PI416912,5,4.800000191
PI417203,5,4.800000191
PI417490,5,4.800000191
PI423878,5,4.800000191
PI417220,5,4.800000191
PI423986,5,4.800000191
PI424147,5,4.800000191
PI442020,5,4.800000191
PI408254,5,4.800000191
PI424174,5,4.800000191
PI424434,5,4.800000191
PI442014,5,4.800000191
PI407997,5,4.800000191
PI471903,5,4.800000191
PI476926,5,4.800000191
PI407946-1,5,4.800000191
PI458073,5,4.800000191
PI458146,5,4.800000191
PI458289,5,4.800000191
PI424182A,5,4.800000191
PI436563,5,4.800000191
PI476884,5,4.800000191
PI374170,5,4.800000191
PI374185,5,4.800000191
PI424178A,5,4.800000191
PI458091,5,4.800000191
PI458092,5,4.800000191
PI458124,5,4.800000191
PI458127,5,4.800000191
PI458173,5,4.800000191
PI458185,5,4.800000191
PI458200,5,4.800000191
PI458300,5,4.800000191
PI476883,5,4.800000191
PI423852,5,4.900000095
PI408044,5,4.900000095
PI423831,5,4.900000095
PI408061,5,4.900000095
PI408318B,5,4.900000095
PI408340,5,4.900000095
PI417563,5,4.900000095
PI424438,5,4.900000095
PI416924,5,4.900000095
PI416969,5,4.900000095
PI423898,5,4.900000095
PI423921,5,4.900000095
PI399090,5,4.900000095
PI468971,5,4.900000095
PI417038,5,4.900000095
PI471931,5,4.900000095
PI436568,5,4.900000095
PI438425,5,4.900000095
PI458027,5,4.900000095
PI458045B,5,4.900000095
PI458094,5,4.900000095
PI458128,5,4.900000095
PI471941,5,4.900000095
PI437586B,5,4.900000095
PI468972,5,5
PI423821,5,5
PI476930,5,5
PI481686,5,5
PI481690,5,5
PI417197,5,5
PI417212,5,5
PI423964,5,5
PI471901,5,5
PI305074,5,5
PI458218,5,5
PI468969,5,5
PI476900,5,5
PI468966,5,5
PI417561,5,5
PI416951,5,5
PI407738,5,5
PI416781,5,5
PI416812,5,5
PI417097,5,5
PI458198,5,5
PI438282B,5,5
PI428691,5,5
PI459072,5,5
PI398826,5,5
PI399048,5,5
PI399104,5,5
PI407743,5,5
PI407744,5,5
PI407945,5,5
PI408191B,5,5
PI408253,5,5
PI408259B,5,5
PI408342,5,5
PI417562,5,5
PI423736B,5,5
PI423853,5,5
PI424416,5,5
PI438439,5,5
PI441358,5,5
PI458187,5,5
PI458242,5,5
PI458257,5,5
PI468973,5,5
PI471927,5,5
PI471928,5,5
PI471930,5,5
PI476907,5,5
PI476918,5,5
PI476925,5,5
PI476934,5,5
PI416754,5,5
PI416760,5,5
PI416787,5,5
PI416794,5,5
PI416798,5,5
PI416932,5,5
PI416937,5,5
PI417083,5,5
PI417164,5,5
PI417188,5,5
PI417204,5,5
PI417216,5,5
PI417221,5,5
PI417375,5,5
PI423879,5,5
PI423900,5,5
PI423905,5,5
PI423918,5,5
PI423969,5,5
PI417473,5,5
PI417376,5,5
PI423755,5,5
PI423925,5,5
PI423780,5,5
PI424442,5,5
PI424461,5,5
PI423895,5,5
PI416903,5,5
PI416767,5,5
PI408109B,5,5
PI408257,5,5
PI423861,5,5
PI438430,5,5
PI416848,5,5
PI494851,5,5
PI476904,5,5
PI408265C,5,5
PI423849,5,5
PI399087,5,5
PI399088,5,5
PI407964,5,5
PI407967,5,5
PI408007,5,5
PI408092C,5,5
PI468970,5,5
PI476897,5,5
PI416796,5,5
PI416876,5,5
PI416907,5,5
PI416922,5,5
PI494181,5,5
PI476890,5,5
PI417224,5,5
PI417358,5,5
PI468965,5,5
PI476889,5,5
PI424137A,5,5
PI476891,5,5
PI407868C,5,5
PI424156C,5,5
PI462312,5,5
PI417405,5,5
PI407872B,5,5
PI408332B,5,5
PI424138,5,5
PI424141A,5,5
PI424144,5,5
PI424178B,5,5
PI424186,5,5
PI424616,5,5
PI441353,5,5
PI458048,5,5
PI458054,5,5
PI458069,5,5
PI458070C,5,5
PI458126,5,5
PI458143,5,5
PI458150B,5,5
PI458150C,5,5
PI458154,5,5
PI458162,5,5
PI458167,5,5
PI458170,5,5
PI458180,5,5
PI458183,5,5
PI458274,5,5
PI476879,5,5
PI476894,5,5
PI416933,5,5
PI417256,5,5
PI417378,5,5
PI423970,5,5
PI458059,5,5
PI424166,5,5
